user_id,account_created_at,account_age_days,gender,age_group,device_type,activity_level,balance,platform,loyalty_tier,os_version,app_version,location_country,location_city,preferred_language,usual_connection_quality
user_0887,8/28/2022 0:00,368,female,18-24,phone,dormant,12658.22,android,silver,10.0,3.9.9,USA,San Jose,english,poor
user_0888,7/20/2022 0:00,407,male,35-44,phone,low,5540.92,ios,bronze,12.0,3.9.9,USA,San Diego,english,fair
user_0889,2/9/2023 0:00,203,male,18-24,tablet,low,4118.69,android,bronze,11.0,3.9.8,USA,Chicago,english,excellent
user_0890,9/3/2022 0:00,362,other,25-34,phone,medium,56.06,ios,silver,12.0,3.9.9,USA,Chicago,english,good
user_0891,2/5/2023 0:00,207,male,25-34,phone,low,3904.55,android,silver,10.0,3.9.9,USA,Chicago,english,fair
user_0892,3/7/2023 0:00,177,male,25-34,tablet,medium,685.09,web,silver,,3.9.9,USA,Chicago,english,excellent
user_0893,9/9/2022 0:00,356,male,18-24,phone,low,203.72,ios,silver,15.0,3.9.9,USA,Dallas,english,good
user_0894,9/17/2022 0:00,348,female,45+,phone,low,1289.54,ios,bronze,14.0,3.9.9,USA,Philadelphia,english,poor
user_0895,2/19/2023 0:00,193,female,18-24,phone,high,900.89,ios,bronze,15.0,3.9.9,USA,San Antonio,english,good
user_0896,10/26/2022 0:00,309,male,25-34,tablet,low,158.59,web,silver,,3.9.8,USA,Philadelphia,english,good
user_0897,9/3/2022 0:00,362,male,25-34,phone,dormant,17930.35,android,bronze,11.0,3.9.9,USA,New York,english,good
user_0898,5/27/2023 0:00,96,female,45+,phone,medium,2530.69,android,bronze,10.0,3.9.9,USA,Dallas,english,good
user_0899,12/1/2022 0:00,273,other,25-34,phone,dormant,964.36,android,bronze,13.0,3.9.9,USA,New York,english,good
user_0900,2/3/2023 0:00,209,male,18-24,phone,high,274.41,android,silver,11.0,3.9.9,USA,New York,english,good
user_0901,3/31/2023 0:00,153,male,25-34,phone,dormant,12148.33,ios,silver,13.0,3.9.5,USA,New York,english,good
user_0902,3/29/2023 0:00,155,female,35-44,phone,low,190.48,android,silver,11.0,3.9.9,USA,Houston,english,excellent
user_0903,3/2/2023 0:00,182,female,35-44,phone,medium,788.34,android,gold,10.0,3.9.9,USA,Dallas,english,excellent
user_0904,3/19/2023 0:00,165,male,18-24,phone,low,867.95,ios,bronze,13.0,3.9.9,USA,Los Angeles,english,good
user_0905,5/21/2023 0:00,102,female,35-44,phone,medium,3703.25,ios,silver,16.0,3.9.8,USA,Chicago,english,good
user_0906,6/9/2023 0:00,83,male,45+,phone,medium,878.41,ios,silver,16.0,3.9.9,USA,Houston,english,excellent
user_0907,9/9/2022 0:00,356,female,25-34,phone,dormant,4475.08,ios,bronze,13.0,3.9.6,USA,Philadelphia,english,poor
user_0908,12/9/2022 0:00,265,female,25-34,tablet,low,59.98,web,bronze,,3.9.9,USA,San Jose,english,good
user_0909,11/26/2022 0:00,278,male,25-34,phone,dormant,582.66,ios,silver,16.0,3.9.6,USA,San Jose,english,fair
user_0910,7/14/2022 0:00,413,female,25-34,phone,low,4103.62,android,silver,11.0,3.9.8,USA,New York,english,excellent
user_0911,11/7/2022 0:00,297,female,45+,phone,medium,9734.77,ios,platinum,12.0,3.9.8,USA,San Jose,english,good
user_0912,9/6/2022 0:00,359,female,35-44,phone,low,38.13,ios,gold,16.0,3.9.6,USA,San Antonio,english,good
user_0913,9/23/2022 0:00,342,male,18-24,phone,high,67.31,android,bronze,11.0,3.9.8,USA,Philadelphia,english,good
user_0914,1/6/2023 0:00,237,female,45+,phone,high,85.87,ios,gold,15.0,3.9.9,USA,Dallas,english,good
user_0915,7/7/2022 0:00,420,male,35-44,tablet,low,16282.94,web,gold,,3.9.6,USA,Philadelphia,english,good
user_0916,11/12/2022 0:00,292,male,35-44,phone,medium,52.38,ios,bronze,16.0,3.9.9,USA,San Diego,english,excellent
user_0917,2/12/2023 0:00,200,male,18-24,phone,low,4216.35,ios,bronze,15.0,3.9.9,USA,Houston,english,good
user_0918,4/15/2023 0:00,138,male,25-34,tablet,low,578.39,web,bronze,,3.9.9,USA,Chicago,english,excellent
user_0919,10/18/2022 0:00,317,female,18-24,phone,medium,307.58,android,silver,13.0,3.9.7,USA,Los Angeles,english,good
user_0920,2/22/2023 0:00,190,female,25-34,phone,dormant,121.18,ios,bronze,15.0,3.9.7,USA,San Jose,english,fair
user_0921,5/31/2023 0:00,92,female,45+,phone,medium,372.37,ios,silver,15.0,3.9.9,USA,Philadelphia,english,excellent
user_0922,1/10/2023 0:00,233,female,35-44,phone,dormant,407.82,android,platinum,12.0,3.9.7,USA,Houston,english,excellent
user_0923,2/19/2023 0:00,193,male,35-44,phone,high,81.95,ios,gold,12.0,3.9.9,USA,New York,english,good
user_0924,3/21/2023 0:00,163,male,35-44,tablet,low,661.48,web,silver,,3.9.9,USA,Phoenix,english,fair
user_0925,1/15/2023 0:00,228,male,25-34,phone,low,3692.77,android,silver,10.0,3.9.6,USA,Houston,english,good
user_0926,12/17/2022 0:00,257,female,35-44,tablet,medium,14204.96,ios,bronze,13.0,3.9.7,USA,San Jose,english,good
user_0927,11/27/2022 0:00,277,male,25-34,phone,high,705.02,android,gold,10.0,3.9.9,USA,Chicago,english,poor
user_0928,4/9/2023 0:00,144,female,35-44,phone,medium,10154.38,ios,gold,14.0,3.9.9,USA,San Antonio,english,excellent
user_0929,8/25/2022 0:00,371,female,18-24,phone,dormant,136.04,ios,bronze,15.0,3.9.5,USA,San Diego,english,fair
user_0930,10/7/2022 0:00,328,male,25-34,phone,medium,972.42,ios,silver,13.0,3.9.8,USA,San Jose,english,excellent
user_0931,4/27/2023 0:00,126,other,35-44,phone,medium,151.0,ios,silver,12.0,3.9.9,USA,San Diego,english,good
user_0932,12/9/2022 0:00,265,male,35-44,phone,dormant,282.41,ios,silver,15.0,3.9.5,USA,Phoenix,english,good
user_0933,6/17/2023 0:00,75,female,35-44,phone,medium,816.75,android,silver,11.0,3.9.6,USA,San Antonio,english,excellent
user_0934,8/18/2022 0:00,378,female,35-44,phone,medium,324.22,ios,platinum,14.0,3.9.9,USA,New York,english,excellent
user_0935,2/5/2023 0:00,207,female,45+,tablet,medium,554.53,web,bronze,,3.9.9,USA,Houston,english,good
user_0936,4/4/2023 0:00,149,male,35-44,phone,low,1114.29,ios,bronze,14.0,3.9.9,USA,Phoenix,english,fair
user_0937,9/27/2022 0:00,338,female,25-34,tablet,low,947.89,web,bronze,,3.9.8,USA,New York,english,good
user_0938,4/1/2023 0:00,152,male,45+,phone,low,13862.46,android,silver,13.0,3.9.8,USA,Philadelphia,english,excellent
user_0939,10/5/2022 0:00,330,female,35-44,tablet,low,135.16,web,gold,,3.9.8,USA,San Jose,english,fair
user_0940,9/27/2022 0:00,338,male,25-34,tablet,dormant,1908.51,web,silver,,3.9.6,USA,San Antonio,english,poor
user_0941,12/25/2022 0:00,249,female,18-24,phone,medium,94.2,ios,bronze,14.0,3.9.8,USA,Los Angeles,english,fair
user_0942,10/6/2022 0:00,329,male,45+,phone,low,4261.52,ios,silver,14.0,3.9.9,USA,San Antonio,english,fair
user_0943,9/30/2022 0:00,335,female,45+,phone,high,1033.27,android,bronze,11.0,3.9.9,USA,New York,english,good
user_0944,6/26/2023 0:00,66,male,45+,phone,low,812.7,android,silver,10.0,3.9.7,USA,New York,english,fair
user_0945,6/27/2023 0:00,65,male,35-44,phone,low,638.57,android,bronze,10.0,3.9.9,USA,Philadelphia,english,excellent
user_0946,11/19/2022 0:00,285,female,35-44,phone,medium,515.8,ios,bronze,15.0,3.9.9,USA,San Diego,english,fair
user_0947,2/16/2023 0:00,196,male,35-44,phone,dormant,34.26,android,gold,11.0,3.9.8,USA,Dallas,english,good
user_0948,7/10/2022 0:00,417,other,25-34,phone,medium,15269.6,ios,bronze,16.0,3.9.9,USA,Houston,english,fair
user_0949,3/26/2023 0:00,158,male,35-44,phone,medium,882.79,ios,platinum,13.0,3.9.8,USA,San Diego,english,poor
user_0950,8/8/2022 0:00,388,male,18-24,phone,dormant,101.96,android,silver,12.0,3.9.9,USA,New York,english,fair
user_0951,10/22/2022 0:00,313,male,35-44,phone,medium,350.23,ios,gold,13.0,3.9.9,USA,Dallas,english,excellent
user_0952,6/19/2023 0:00,73,male,45+,phone,medium,348.75,android,bronze,11.0,3.9.8,USA,San Jose,english,fair
user_0953,4/27/2023 0:00,126,female,35-44,phone,low,772.16,android,gold,10.0,3.9.6,USA,San Diego,english,good
user_0954,4/14/2023 0:00,139,female,45+,phone,high,211.78,ios,gold,14.0,3.9.9,USA,Los Angeles,english,excellent
user_0955,10/18/2022 0:00,317,male,35-44,phone,dormant,998.37,android,silver,10.0,3.9.9,USA,Dallas,english,fair
user_0956,5/20/2023 0:00,103,male,25-34,phone,medium,874.84,android,bronze,11.0,3.9.7,USA,Chicago,english,good
user_0957,12/12/2022 0:00,262,female,35-44,tablet,medium,32.85,web,bronze,,3.9.9,USA,Phoenix,english,poor
user_0958,2/22/2023 0:00,190,female,35-44,phone,medium,167.11,ios,bronze,12.0,3.9.8,USA,Philadelphia,english,good
user_0959,11/16/2022 0:00,288,male,25-34,phone,low,1988.65,android,silver,12.0,3.9.9,USA,Chicago,english,good
user_0960,5/13/2023 0:00,110,male,35-44,phone,low,616.91,android,bronze,13.0,3.9.8,USA,San Jose,english,good
user_0961,7/17/2022 0:00,410,male,18-24,phone,low,968.97,android,gold,11.0,3.9.7,USA,Houston,english,excellent
user_0962,9/22/2022 0:00,343,female,25-34,tablet,low,616.74,web,platinum,,3.9.6,USA,San Jose,english,good
user_0963,3/21/2023 0:00,163,male,35-44,phone,dormant,84.88,android,bronze,13.0,3.9.7,USA,Houston,english,good
user_0964,3/2/2023 0:00,182,female,35-44,phone,dormant,706.33,ios,bronze,12.0,3.9.6,USA,Houston,english,good
user_0965,9/4/2022 0:00,361,male,45+,phone,medium,295.72,android,silver,10.0,3.9.9,USA,New York,english,excellent
user_0966,9/6/2022 0:00,359,male,25-34,phone,low,16752.13,android,bronze,12.0,3.9.8,USA,Chicago,english,fair
user_0967,12/22/2022 0:00,252,female,18-24,phone,high,4083.19,android,platinum,12.0,3.9.9,USA,San Jose,english,excellent
user_0968,5/15/2023 0:00,108,female,35-44,phone,low,143.47,android,bronze,11.0,3.9.9,USA,Houston,english,good
user_0969,12/30/2022 0:00,244,female,35-44,phone,medium,3578.3,android,silver,10.0,3.9.8,USA,San Antonio,english,good
user_0970,3/3/2023 0:00,181,other,18-24,phone,high,77.01,ios,silver,15.0,3.9.9,USA,New York,english,fair
user_0971,7/13/2022 0:00,414,male,25-34,phone,low,2511.08,ios,bronze,14.0,3.9.6,USA,San Diego,english,good
user_0972,7/4/2022 0:00,423,male,35-44,phone,low,11562.5,ios,bronze,16.0,3.9.7,USA,New York,english,good
user_0973,9/13/2022 0:00,352,female,35-44,phone,dormant,7799.4,ios,silver,14.0,3.9.7,USA,New York,english,excellent
user_0974,8/28/2022 0:00,368,male,35-44,phone,low,931.58,ios,bronze,12.0,3.9.9,USA,Houston,english,excellent
user_0975,11/12/2022 0:00,292,male,18-24,phone,medium,73.22,ios,silver,16.0,3.9.9,USA,Los Angeles,english,good
user_0976,6/30/2023 0:00,62,male,25-34,phone,medium,159.67,ios,bronze,13.0,3.9.7,USA,Phoenix,english,fair
user_0977,12/26/2022 0:00,248,male,35-44,phone,dormant,4104.07,ios,bronze,14.0,3.9.5,USA,Phoenix,english,fair
user_0978,12/14/2022 0:00,260,female,25-34,phone,low,7848.04,android,bronze,13.0,3.9.7,USA,Phoenix,english,good
user_0979,8/21/2022 0:00,375,male,45+,phone,medium,426.5,android,bronze,12.0,3.9.8,USA,San Diego,english,good
user_0980,5/12/2023 0:00,111,male,45+,phone,low,618.56,android,silver,10.0,3.9.5,USA,San Diego,english,excellent
user_0981,3/31/2023 0:00,153,male,25-34,phone,medium,177.23,android,bronze,13.0,3.9.9,USA,San Jose,english,good
user_0982,3/24/2023 0:00,160,female,35-44,phone,low,37.78,android,silver,12.0,3.9.8,USA,San Antonio,english,fair
user_0983,8/15/2022 0:00,381,female,25-34,phone,low,761.05,ios,bronze,12.0,3.9.7,USA,Los Angeles,english,fair
user_0984,8/24/2022 0:00,372,male,35-44,phone,medium,15767.68,ios,silver,13.0,3.9.9,USA,San Jose,english,fair
user_0985,11/3/2022 0:00,301,male,35-44,phone,low,840.82,android,bronze,11.0,3.9.9,USA,San Antonio,english,excellent
user_0986,11/30/2022 0:00,274,female,45+,phone,low,167.96,ios,gold,16.0,3.9.6,USA,Phoenix,english,good
user_0987,6/10/2023 0:00,82,female,45+,phone,low,16014.51,ios,bronze,12.0,3.9.9,USA,Houston,english,poor
user_0988,5/12/2023 0:00,111,male,25-34,phone,medium,1404.9,ios,bronze,16.0,3.9.6,USA,Houston,english,excellent
user_0989,3/24/2023 0:00,160,male,25-34,phone,high,114.71,ios,bronze,16.0,3.9.9,USA,New York,english,excellent
user_0990,9/18/2022 0:00,347,female,25-34,phone,medium,94.73,android,silver,11.0,3.9.9,USA,San Jose,english,fair
user_0991,7/20/2022 0:00,407,male,18-24,phone,medium,566.98,ios,bronze,12.0,3.9.7,USA,Los Angeles,english,good
user_0992,9/22/2022 0:00,343,female,25-34,phone,medium,521.25,android,silver,10.0,3.9.9,USA,Philadelphia,english,fair
user_0993,8/27/2022 0:00,369,male,18-24,phone,dormant,554.41,ios,silver,14.0,3.9.8,USA,New York,english,excellent
user_0994,12/22/2022 0:00,252,male,25-34,phone,low,94.22,ios,bronze,14.0,3.9.7,USA,San Jose,english,good
user_0995,9/15/2022 0:00,350,male,45+,phone,medium,13184.39,android,silver,12.0,3.9.8,USA,Phoenix,english,excellent
user_0996,12/28/2022 0:00,246,female,25-34,tablet,dormant,4846.61,web,bronze,,3.9.7,USA,San Jose,english,fair
user_0997,6/13/2023 0:00,79,female,18-24,phone,low,986.37,ios,bronze,16.0,3.9.9,USA,San Jose,english,good
user_0998,6/27/2023 0:00,65,male,18-24,phone,medium,440.27,android,silver,11.0,3.9.9,USA,Phoenix,english,good
user_0999,6/19/2023 0:00,73,male,25-34,phone,high,817.22,android,bronze,12.0,3.9.8,USA,Chicago,english,good
user_1000,9/19/2022 0:00,346,female,18-24,phone,low,13560.02,android,silver,10.0,3.9.9,USA,San Antonio,english,good
user_1001,11/7/2022 0:00,297,female,25-34,phone,dormant,484.52,ios,gold,14.0,3.9.6,USA,Dallas,english,good
user_1002,2/23/2023 0:00,189,male,25-34,tablet,dormant,61.94,ios,silver,12.0,3.9.9,USA,Dallas,english,good
user_1003,9/12/2022 0:00,353,male,35-44,phone,dormant,18768.23,ios,bronze,14.0,3.9.8,USA,Dallas,english,good
user_1004,10/24/2022 0:00,311,male,35-44,phone,low,17385.58,android,silver,13.0,3.9.9,USA,San Antonio,english,excellent
user_1005,6/11/2023 0:00,81,female,18-24,phone,medium,784.63,ios,silver,12.0,3.9.8,USA,San Antonio,english,excellent
user_1006,1/3/2023 0:00,240,female,45+,phone,low,4519.17,ios,silver,15.0,3.9.6,USA,Philadelphia,english,good
user_1007,7/31/2022 0:00,396,male,45+,phone,low,879.58,android,silver,10.0,3.9.8,USA,New York,english,fair
user_1008,1/25/2023 0:00,218,male,25-34,phone,low,12865.75,android,platinum,10.0,3.9.9,USA,Los Angeles,english,good
user_1009,4/15/2023 0:00,138,male,18-24,phone,low,2307.33,ios,gold,13.0,3.9.9,USA,Chicago,english,good
user_1010,11/14/2022 0:00,290,male,25-34,phone,low,4011.36,ios,silver,13.0,3.9.8,USA,San Diego,english,excellent
user_1011,12/11/2022 0:00,263,male,35-44,phone,low,318.41,ios,silver,12.0,3.9.9,USA,Dallas,english,good
user_1012,6/5/2023 0:00,87,male,18-24,phone,dormant,118.67,ios,silver,12.0,3.9.2,USA,Houston,english,good
user_1013,11/20/2022 0:00,284,male,18-24,tablet,dormant,819.06,android,silver,12.0,3.9.9,USA,San Diego,english,good
user_1014,9/17/2022 0:00,348,male,25-34,tablet,high,358.49,web,bronze,,3.9.9,USA,Dallas,english,fair
user_1015,9/16/2022 0:00,349,male,18-24,phone,dormant,3463.99,ios,gold,13.0,3.9.9,USA,Philadelphia,english,good
user_1016,11/22/2022 0:00,282,male,45+,phone,low,458.73,ios,gold,12.0,3.9.6,USA,Philadelphia,english,good
user_1017,12/25/2022 0:00,249,female,35-44,phone,medium,82.7,ios,silver,14.0,3.9.9,USA,Los Angeles,english,good
user_1018,1/25/2023 0:00,218,male,25-34,tablet,low,1677.02,web,silver,,3.9.6,USA,Chicago,english,good
user_1019,8/15/2022 0:00,381,male,25-34,phone,low,1583.27,ios,bronze,13.0,3.9.7,USA,Los Angeles,english,good
user_1020,4/12/2023 0:00,141,female,25-34,phone,low,806.19,android,gold,10.0,3.9.8,USA,San Diego,english,excellent
user_1021,2/26/2023 0:00,186,female,25-34,phone,low,190.81,ios,bronze,14.0,3.9.6,USA,Chicago,english,excellent
user_1022,7/10/2022 0:00,417,male,35-44,phone,medium,843.42,android,gold,11.0,3.9.9,USA,New York,english,good
user_1023,6/19/2023 0:00,73,female,45+,phone,medium,79.74,ios,bronze,13.0,3.9.9,USA,Dallas,english,good
user_1024,2/18/2023 0:00,194,male,25-34,phone,high,118.78,ios,bronze,12.0,3.9.9,USA,Chicago,english,good
user_1025,7/26/2022 0:00,401,male,35-44,phone,high,3107.2,android,bronze,13.0,3.9.8,USA,Houston,english,good
user_1026,2/5/2023 0:00,207,female,25-34,tablet,medium,360.56,web,bronze,,3.9.9,USA,Phoenix,english,fair
user_1027,7/30/2022 0:00,397,female,35-44,phone,medium,190.13,android,silver,11.0,3.9.9,USA,Houston,english,good
user_1028,7/26/2022 0:00,401,male,45+,phone,low,881.67,android,silver,11.0,3.9.8,USA,San Antonio,english,fair
user_1029,2/1/2023 0:00,211,male,25-34,phone,medium,893.93,ios,bronze,13.0,3.9.9,USA,San Jose,english,fair
user_1030,7/2/2022 0:00,425,female,35-44,phone,medium,279.68,android,silver,10.0,3.9.7,USA,Dallas,english,poor
user_1031,10/1/2022 0:00,334,male,18-24,phone,high,270.42,android,platinum,13.0,3.9.9,USA,Dallas,english,excellent
user_1032,9/16/2022 0:00,349,other,25-34,phone,low,941.08,ios,silver,12.0,3.9.9,USA,Chicago,english,excellent
user_1033,1/25/2023 0:00,218,male,45+,phone,high,466.86,ios,bronze,13.0,3.9.9,USA,New York,english,good
user_1034,7/15/2022 0:00,412,male,45+,phone,low,2407.65,android,silver,11.0,3.9.6,USA,New York,english,excellent
user_1035,2/9/2023 0:00,203,male,35-44,phone,high,17178.39,ios,platinum,15.0,3.9.8,USA,San Antonio,english,excellent
user_1036,2/7/2023 0:00,205,female,25-34,phone,medium,60.6,android,bronze,11.0,3.9.9,USA,Phoenix,english,excellent
user_1037,5/17/2023 0:00,106,male,18-24,phone,low,783.91,ios,bronze,15.0,3.9.8,USA,New York,english,excellent
user_1038,4/13/2023 0:00,140,male,25-34,tablet,dormant,2705.86,web,gold,,3.9.9,USA,Chicago,english,excellent
user_1039,11/13/2022 0:00,291,female,35-44,phone,low,117.6,android,gold,13.0,3.9.9,USA,Houston,english,good
user_1040,9/26/2022 0:00,339,female,25-34,phone,medium,747.24,android,bronze,10.0,3.9.7,USA,Chicago,english,good
user_1041,7/13/2022 0:00,414,male,18-24,phone,low,764.11,android,gold,11.0,3.9.8,USA,Philadelphia,english,good
user_1042,7/30/2022 0:00,397,female,18-24,phone,high,946.42,ios,bronze,14.0,3.9.9,USA,San Jose,english,excellent
user_1043,10/1/2022 0:00,334,male,25-34,phone,low,958.88,android,silver,12.0,3.9.6,USA,Chicago,english,good
user_1044,4/17/2023 0:00,136,male,45+,phone,medium,3908.32,ios,bronze,15.0,3.9.8,USA,San Jose,english,good
user_1045,11/16/2022 0:00,288,female,18-24,phone,dormant,3982.44,android,silver,12.0,3.9.9,USA,San Antonio,english,good
user_1046,5/7/2023 0:00,116,female,18-24,tablet,low,1526.18,web,silver,,3.9.8,USA,Chicago,english,fair
user_1047,2/14/2023 0:00,198,female,18-24,phone,medium,129.01,ios,bronze,16.0,3.9.7,USA,Phoenix,english,poor
user_1048,7/14/2022 0:00,413,other,35-44,phone,low,220.87,android,gold,12.0,3.9.7,USA,Chicago,english,good
user_1049,10/16/2022 0:00,319,male,18-24,phone,low,4384.55,android,bronze,11.0,3.9.6,USA,New York,english,excellent
user_1050,12/14/2022 0:00,260,male,18-24,phone,high,593.16,android,bronze,11.0,3.9.9,USA,Dallas,english,excellent
user_1051,3/7/2023 0:00,177,male,35-44,phone,medium,25.8,ios,silver,14.0,3.9.9,USA,Phoenix,english,good
user_1052,7/22/2022 0:00,405,female,35-44,phone,low,197.88,android,silver,11.0,3.9.6,USA,San Diego,english,good
user_1053,11/18/2022 0:00,286,male,25-34,phone,low,176.08,ios,platinum,14.0,3.9.9,USA,San Diego,english,excellent
user_1054,11/24/2022 0:00,280,female,18-24,phone,medium,2619.47,ios,silver,16.0,3.9.9,USA,Los Angeles,english,good
user_1055,12/11/2022 0:00,263,female,25-34,phone,dormant,689.2,android,silver,11.0,3.9.8,USA,Houston,english,good
user_1056,11/11/2022 0:00,293,male,35-44,phone,medium,565.52,android,bronze,11.0,3.9.9,USA,Phoenix,english,good
user_1057,9/28/2022 0:00,337,male,45+,tablet,high,10934.17,web,platinum,,3.9.7,USA,Los Angeles,english,excellent
user_1058,10/9/2022 0:00,326,male,25-34,phone,high,16477.4,android,bronze,13.0,3.9.9,USA,Phoenix,english,poor
user_1059,11/17/2022 0:00,287,male,18-24,phone,medium,10970.6,android,gold,10.0,3.9.9,USA,New York,english,good
user_1060,4/6/2023 0:00,147,female,25-34,phone,low,96.04,android,bronze,10.0,3.9.9,USA,Phoenix,english,good
user_1061,11/5/2022 0:00,299,male,45+,phone,high,4319.57,ios,silver,12.0,3.9.8,USA,Los Angeles,english,excellent
user_1062,3/30/2023 0:00,154,female,18-24,phone,low,160.17,ios,bronze,15.0,3.9.9,USA,Phoenix,english,good
user_1063,11/12/2022 0:00,292,male,45+,phone,low,1099.65,android,bronze,10.0,3.9.9,USA,Philadelphia,english,good
user_1064,11/10/2022 0:00,294,male,18-24,phone,low,272.14,android,gold,11.0,3.9.9,USA,San Antonio,english,excellent
user_1065,5/15/2023 0:00,108,male,25-34,phone,low,40.55,ios,gold,14.0,3.9.8,USA,Houston,english,excellent
user_1066,7/3/2022 0:00,424,male,25-34,tablet,low,89.14,web,silver,,3.9.9,USA,Dallas,english,good
user_1067,12/18/2022 0:00,256,male,18-24,phone,medium,235.12,ios,platinum,14.0,3.9.9,USA,Philadelphia,english,excellent
user_1068,4/8/2023 0:00,145,male,25-34,phone,low,176.39,ios,silver,12.0,3.9.8,USA,New York,english,good
user_1069,1/23/2023 0:00,220,female,45+,phone,low,151.43,ios,platinum,14.0,3.9.9,USA,Philadelphia,english,good
user_1070,4/24/2023 0:00,129,female,35-44,phone,low,4841.74,android,platinum,11.0,3.9.9,USA,San Antonio,english,excellent
user_1071,6/24/2023 0:00,68,female,25-34,phone,low,566.91,android,bronze,12.0,3.9.7,USA,Houston,english,good
user_1072,8/23/2022 0:00,373,female,45+,tablet,medium,906.16,web,bronze,,3.9.9,USA,Chicago,english,excellent
user_1073,7/28/2022 0:00,399,male,18-24,phone,low,2902.85,ios,bronze,15.0,3.9.9,USA,Philadelphia,english,excellent
user_1074,8/27/2022 0:00,369,female,25-34,phone,dormant,21.18,ios,bronze,16.0,3.9.9,USA,San Diego,english,good
user_1075,6/5/2023 0:00,87,male,25-34,phone,low,7772.6,android,bronze,10.0,3.9.9,USA,New York,english,fair
user_1076,4/17/2023 0:00,136,male,25-34,phone,dormant,4415.32,android,bronze,11.0,3.9.7,USA,Phoenix,english,good
user_1077,6/5/2023 0:00,87,female,35-44,phone,low,1435.55,android,silver,11.0,3.9.8,USA,Dallas,english,good
user_1078,8/22/2022 0:00,374,male,18-24,phone,medium,3643.7,ios,bronze,15.0,3.9.8,USA,New York,english,good
user_1079,6/12/2023 0:00,80,female,35-44,phone,low,1372.51,ios,silver,14.0,3.9.8,USA,Dallas,english,good
user_1080,5/27/2023 0:00,96,female,25-34,phone,medium,806.75,android,bronze,10.0,3.9.9,USA,Chicago,english,excellent
user_1081,4/23/2023 0:00,130,male,18-24,phone,medium,297.62,ios,bronze,14.0,3.9.9,USA,San Antonio,english,good
user_1082,10/5/2022 0:00,330,other,35-44,phone,low,367.88,android,bronze,11.0,3.9.9,USA,San Diego,english,good
user_1083,5/6/2023 0:00,117,male,18-24,tablet,low,657.09,web,gold,,3.9.7,USA,Los Angeles,english,excellent
user_1084,7/4/2022 0:00,423,female,35-44,phone,dormant,71.69,ios,gold,14.0,3.9.7,USA,San Antonio,english,excellent
user_1085,8/15/2022 0:00,381,male,18-24,phone,high,483.08,ios,bronze,16.0,3.9.9,USA,San Diego,english,excellent
user_1086,10/7/2022 0:00,328,female,18-24,phone,medium,151.25,android,gold,11.0,3.9.6,USA,San Jose,english,good
user_1087,8/22/2022 0:00,374,male,18-24,phone,low,386.18,android,silver,11.0,3.9.5,USA,Dallas,english,good
user_1088,5/1/2023 0:00,122,female,25-34,phone,high,1095.95,android,bronze,11.0,3.9.9,USA,San Jose,english,fair
user_1089,11/30/2022 0:00,274,male,18-24,phone,medium,2656.16,android,platinum,10.0,3.9.9,USA,Philadelphia,english,good
user_1090,8/8/2022 0:00,388,female,18-24,phone,low,58.22,ios,gold,14.0,3.9.7,USA,San Antonio,english,excellent
user_1091,1/24/2023 0:00,219,female,45+,tablet,dormant,2201.14,web,bronze,,3.9.7,USA,San Antonio,english,excellent
user_1092,7/14/2022 0:00,413,male,35-44,tablet,medium,2333.13,web,silver,,3.9.9,USA,Chicago,english,excellent
user_1093,6/16/2023 0:00,76,male,25-34,phone,dormant,865.63,ios,gold,14.0,3.9.6,USA,Philadelphia,english,poor
user_1094,10/31/2022 0:00,304,male,18-24,phone,low,163.51,ios,bronze,15.0,3.9.9,USA,San Jose,english,good
user_1095,9/29/2022 0:00,336,female,18-24,phone,medium,181.27,android,bronze,13.0,3.9.9,USA,San Diego,english,excellent
user_1096,10/7/2022 0:00,328,male,35-44,phone,dormant,73.88,ios,platinum,16.0,3.9.8,USA,Los Angeles,english,good
user_1097,3/16/2023 0:00,168,female,25-34,phone,low,123.93,android,bronze,11.0,3.9.6,USA,Philadelphia,english,excellent
user_1098,4/15/2023 0:00,138,male,18-24,phone,medium,424.37,android,bronze,12.0,3.9.9,USA,San Diego,english,good
user_1099,8/14/2022 0:00,382,male,25-34,phone,low,627.42,ios,bronze,16.0,3.9.9,USA,San Jose,english,excellent
user_1100,3/27/2023 0:00,157,male,25-34,phone,low,3380.77,ios,bronze,14.0,3.9.9,USA,San Diego,english,fair
user_1101,12/1/2022 0:00,273,female,25-34,phone,low,35.62,ios,gold,14.0,3.9.9,USA,Dallas,english,good
user_1102,3/12/2023 0:00,172,male,18-24,phone,low,114.52,android,bronze,10.0,3.9.7,USA,Philadelphia,english,good
user_1103,6/11/2023 0:00,81,male,35-44,phone,dormant,160.0,ios,bronze,15.0,3.9.9,USA,San Diego,english,fair
user_1104,10/26/2022 0:00,309,female,18-24,phone,low,4619.82,ios,bronze,13.0,3.9.7,USA,Chicago,english,excellent
user_1105,10/5/2022 0:00,330,male,25-34,phone,low,75.86,android,bronze,11.0,3.9.9,USA,Dallas,english,fair
user_1106,10/9/2022 0:00,326,female,35-44,phone,low,741.37,ios,silver,13.0,3.9.8,USA,Houston,english,poor
user_1107,12/14/2022 0:00,260,male,18-24,phone,medium,3854.71,ios,silver,12.0,3.9.9,USA,San Diego,english,good
user_1108,7/14/2022 0:00,413,female,25-34,phone,dormant,17721.86,ios,bronze,14.0,3.9.6,USA,Philadelphia,english,good
